gene_a	gene_b	label
23366	46082	0
42786	53169	0
19034	4834	1
18810	7800	1
2396	20559	0
5509	22692	1
29546	12969	0
17635	22410	0
36976	1522	0
37587	24641	0
7745	7965	0
12061	2522	0
19786	9497	1
15512	23839	1
9064	35850	1
53447	30661	0
5818	8243	1
17671	2572	0
21262	26173	1
15938	49085	1
45618	9764	0
48810	3368	1
49663	21564	0
13385	48776	0
49577	18278	0
42094	22384	0
6812	32134	0
13456	38603	0
26645	8957	0
42908	33595	1
37268	52511	1
30310	17523	1
24391	19481	0
5409	51304	0
29566	48442	1
35590	34662	1
10220	6722	1
6363	35265	0
39043	32437	1
23481	5280	0
38159	26356	0
22410	53663	1
9529	41624	1
36555	35163	0
101	39502	1
32070	27144	0
30924	21641	1
28854	34023	1
18835	27672	1
8458	25069	0
41739	46782	0
24850	30310	1
24922	44970	1
8626	20890	0
7334	40645	0
4815	18031	0
24238	505	0
42617	38126	1
32241	42058	0
11876	27193	0
42547	40209	1
26198	40081	1
31166	11501	1
44098	43751	1
38461	23277	0
18835	40731	1
50	45958	1
26267	39055	0
29364	4769	0
45681	2194	0
40913	26928	1
37862	35602	0
34023	14888	1
13315	42927	1
42546	15223	0
3681	28478	1
42188	16844	1
2869	31413	0
18933	28475	0
34023	6080	1
48303	20726	1
9764	12159	0
29591	16733	0
9355	23266	1
8351	45898	0
42808	18110	1
19317	20356	0
38126	31119	1
43698	15024	1
18835	9600	1
52469	13075	1
45958	38191	1
6085	42974	1
29644	49598	0
18835	842	1
38489	53953	1
26391	33435	0
16169	33539	0
25455	18536	1
36399	31474	0
16766	44908	1
35052	43201	0
36446	10026	0
27819	18810	1
23691	13586	0
25878	27343	1
38362	27851	0
53870	22860	1
22252	40439	0
37796	42915	0
53639	3501	0
790	30301	1
134	12508	1
4262	27975	0
9421	36904	0
18536	31869	1
53755	6879	0
25034	43118	0
18299	34592	1
49294	43448	0
28478	16737	1
11540	45958	1
22090	40091	0
16774	14026	1
28478	790	1
7683	38823	1
19543	24572	0
6701	16654	1
25336	4961	1
52461	50907	0
46784	47763	1
15124	34109	0
38180	7866	0
38919	18470	1
5565	36713	0
40830	31594	0
2429	32451	1
25450	48935	1
20259	30073	0
44831	48225	0
13544	2877	0
43255	50619	0
35010	13240	0
6294	22128	0
7223	39526	0
11730	5749	1
53870	29796	1
9674	26734	0
3566	26193	0
17523	31747	1
6297	48688	0
41649	4113	1
37879	47469	1
31683	28308	1
52881	28102	1
646	39043	1
40787	25741	0
19034	12061	1
18159	32110	0
18562	26801	0
27268	14509	0
51601	50644	1
46646	39762	0
4391	19741	0
41479	29124	0
12666	9501	0
703	20329	0
53076	34004	0
7578	29050	0
42681	25726	1
38126	17300	1
53953	6897	1
13557	14210	0
11593	8363	0
29524	35985	1
52097	28478	1
49872	31499	0
24840	34023	1
5509	37549	0
45281	35644	0
50693	31277	0
15824	45995	1
51836	42420	0
31747	15065	0
38191	45958	1
43073	19972	0
8480	18638	0
22195	16844	1
34692	42053	0
19408	50383	0
34587	35010	0
51495	4113	1
37326	36045	0
2023	20742	0
38126	36443	1
4095	50823	1
2282	20330	0
10218	18044	1
50280	44243	1
10511	14256	1
38126	24649	1
16284	16119	0
33699	29716	0
31558	49720	0
25604	28478	1
16800	29	0
45942	23176	1
47459	34023	1
32468	15740	1
34023	28145	1
11249	15223	1
24812	39043	1
49663	10243	0
51822	47498	0
4961	7327	1
25728	50528	0
4580	41470	0
12973	31356	1
27756	30825	1
2384	13451	0
30462	14628	1
52477	34521	1
13981	35136	0
40344	48281	0
48640	33437	0
50251	28478	1
4961	33595	1
3898	38126	1
42129	20974	0
22317	38141	1
5681	6109	0
44481	2833	0
23742	13812	0
39043	9689	1
24177	5466	0
39909	27351	1
29338	1084	0
3050	36217	0
53309	14190	0
10316	7617	1
463	49788	1
15853	51535	1
35462	21307	1
39960	8181	0
38015	15938	0
5890	26559	0
25585	13530	0
23129	30377	1
36916	42370	1
34792	51594	1
4113	23072	1
51345	11501	1
28725	25752	0
23504	43144	1
31918	24566	0
24930	37466	0
28478	33957	1
3314	35709	0
20262	25508	0
2984	53690	0
18138	3271	0
41144	39043	1
16031	19617	0
32280	17896	0
5482	6922	0
41768	16104	0
9279	28021	0
3368	27350	1
29136	52477	1
21597	11086	0
18835	46829	1
7478	47583	0
13456	25169	1
29524	13589	0
40109	10723	1
18835	33941	1
39145	34780	1
2483	29744	0
18110	14026	1
22353	45535	0
28145	2249	0
46368	36692	0
2366	28131	1
7476	16844	1
28478	39557	1
19786	12161	1
19972	33054	0
38237	18062	0
12294	46830	0
45080	19740	0
49516	28478	1
41768	1522	0
11374	21232	1
39043	3383	1
53069	37890	0
40808	28472	0
20693	7965	1
16844	3448	1
4007	7935	0
48875	38126	1
11786	51531	1
37361	48540	0
29587	49168	0
1395	36916	1
53203	23078	0
28316	6694	0
36830	30745	0
34023	35355	1
25079	45495	1
33286	15868	1
34785	41097	1
34023	13855	1
53953	53877	1
28478	40916	1
45017	6092	1
6363	34023	1
15572	25270	1
27389	17570	1
42515	42875	1
47265	30710	1
30564	38336	0
31126	16844	1
34023	16266	1
36872	652	0
19325	38126	1
24802	44610	1
35356	27618	0
27676	39043	1
20806	52720	1
38919	38627	1
37441	44970	1
17963	9239	0
15964	12650	0
1870	10220	1
36733	4509	0
26368	30230	1
39043	17296	1
13654	26799	1
53017	46437	1
19141	16654	1
52477	24391	1
30329	12946	0
50987	22909	0
27685	10023	0
38126	14756	1
33859	4113	1
1332	27078	0
5309	34023	1
53407	34083	0
52580	33608	0
37246	28974	0
2249	12798	0
10140	11957	0
3005	38126	1
16908	29553	1
45629	46538	1
29580	53090	0
38126	15784	1
15	13935	0
41262	606	1
4095	39627	0
45080	31706	0
38126	2062	1
48810	42908	1
1444	10675	1
11332	8243	1
34023	13133	1
30825	18436	1
8651	42745	0
53442	50559	1
8108	52638	0
52756	25037	1
38801	39043	1
43533	45548	0
10582	27021	0
19155	30928	0
1815	11786	1
35269	30666	0
47907	33380	0
38885	28102	1
4961	37758	1
41233	49176	0
45033	53501	0
2429	32430	1
28478	46881	1
1662	53409	1
18835	16157	1
29025	7965	0
46877	8335	0
32870	18081	0
40033	51263	0
15204	36443	1
41262	10553	1
10253	52477	1
17406	19710	0
40669	29132	1
16355	40108	1
28876	30630	1
40669	27351	1
53953	37084	1
8648	16844	1
46554	16844	1
716	12973	1
32339	44970	1
12930	19418	1
36853	21846	0
48587	17940	0
38126	34855	1
13482	27911	0
34023	52756	1
6266	2707	1
33591	30505	0
35640	2930	0
20620	30825	1
52562	7739	1
16844	17421	1
41085	42114	1
38126	3566	1
43386	52438	0
25125	27144	1
15204	3355	1
3575	23609	0
30310	134	1
34023	3315	1
44865	39752	0
33177	13090	1
39241	396	1
13199	19337	0
18416	5245	0
48566	716	1
10553	21664	1
50122	19786	1
11160	25138	1
21613	40340	1
1087	39043	1
23266	38126	1
38681	14014	1
33076	20096	1
51507	45307	1
52477	45575	1
20370	36648	0
27166	51661	0
26551	44758	0
19737	18809	0
34023	13014	1
48234	47946	0
5509	9093	1
28478	2267	1
12508	35608	1
47110	25981	0
43517	13247	0
38919	8327	1
30825	9235	1
46487	37434	1
30825	20621	1
24837	20535	0
25928	48587	0
26594	35172	1
2284	38200	1
20001	206	0
46220	41624	1
26743	4095	1
45599	44307	0
41739	17256	0
48700	4383	0
13648	29716	0
39598	2002	0
34642	29754	0
35504	41655	0
50467	26234	0
47139	24161	0
30827	1585	0
10220	43759	1
52387	144	0
27351	11778	1
7771	49997	0
17187	10723	1
19118	19429	0
15251	42051	0
18632	16654	1
51580	8453	1
23062	38126	1
29131	3050	0
45243	35344	0
8243	38962	1
16045	1102	0
48319	24938	0
20409	22611	1
20891	13800	0
18810	40081	1
5832	53807	1
48312	31290	1
31511	44028	0
45720	33931	1
3504	53953	1
22169	48120	0
1444	8351	1
4961	28494	1
46639	34068	0
14107	8299	0
42744	47158	0
27657	3226	0
19133	17019	0
33228	16844	1
30285	51273	0
18719	30293	1
46881	31711	0
21621	31843	1
16287	27351	1
28562	18954	0
18835	26805	1
23541	34023	1
7131	46813	1
38126	19054	1
51650	24298	0
32840	46392	0
28478	13747	1
12240	7859	0
37908	5760	0
16844	46554	1
7671	25237	0
36556	45281	0
7914	40546	0
40920	29627	0
29485	2624	1
38343	7757	0
14604	34023	1
5818	52477	1
15299	35508	0
22820	20484	0
38126	16726	1
39624	22520	0
45034	5133	0
47469	28378	1
40599	37703	0
9576	41395	1
106	7177	1
18461	23035	1
30791	28102	1
5079	17560	0
47516	42295	0
5302	28478	1
38566	46803	0
50805	45321	1
31271	4313	1
43174	27097	0
45033	34197	1
52680	4405	1
10344	6067	0
10680	31290	1
34023	24924	1
5554	24428	0
51822	37820	0
3799	10888	1
47343	11196	0
1901	2383	0
17365	35222	1
14473	30091	0
12163	28478	1
10800	39887	1
30924	19495	0
12416	28876	1
43735	31000	0
46739	34023	1
22475	8195	0
42646	53717	0
10662	45673	0
30653	27526	0
30981	49040	0
31398	33291	0
48306	35508	0
27344	28478	1
30825	31728	1
51285	2188	0
27288	25052	0
14756	34023	1
6395	48303	1
11003	47874	1
10723	6637	1
45720	703	1
27832	29078	0
50762	26375	1
21880	47469	1
34692	16815	1
34289	51345	1
30458	23742	1
42908	50054	1
42217	17761	1
38000	5902	0
36485	15919	0
11302	22528	1
33998	48261	0
21280	22128	0
32503	42312	1
29132	13705	1
26177	15997	0
16903	52511	1
34023	5178	1
48261	33998	0
18810	26405	1
4481	53486	0
46784	4778	1
34023	15408	1
49340	15135	0
1013	41535	0
13950	3271	0
35985	40459	0
46054	38126	1
38627	1156	0
10220	43392	1
34023	25878	1
48948	41329	1
51147	27955	0
3848	47862	1
1408	49001	1
39876	30573	1
12973	33595	1
27389	9331	0
44966	37863	0
47381	5509	1
3730	6348	0
8164	18345	1
2794	41196	1
48444	11253	0
43470	9898	0
16654	31188	1
11685	40375	0
19477	22652	0
134	29546	1
35985	3355	1
53064	2445	0
34101	39043	1
28316	28478	1
8613	448	0
33415	53085	0
21675	28478	1
31767	27864	0
34023	48093	1
36492	24762	0
8164	2049	1
27665	38919	1
30260	12658	0
9898	10164	1
20696	48392	0
8363	28540	0
36379	4025	0
37190	18835	1
43224	18868	0
34023	7921	1
10723	12988	1
35265	29782	0
4077	25410	1
18278	24226	0
40986	9952	0
38823	13599	1
18835	19617	1
29205	28475	0
4113	21212	1
35462	11700	1
41993	31341	1
46039	1363	0
28673	8922	1
14581	49161	0
12244	3360	0
32312	13223	1
39026	23636	0
47983	9235	0
42813	9421	0
31409	33525	0
46483	482	1
41566	31166	1
7637	53090	0
6121	11593	1
71	52271	1
21640	25450	1
2049	49554	1
42994	34023	1
46322	41521	1
16901	18967	1
4789	27659	0
17354	14234	0
31100	52097	0
16844	12174	1
13654	46577	1
38141	50334	1
16903	3290	1
22417	716	1
18049	35580	1
14514	14405	0
44970	25728	1
3752	5033	1
47720	32191	1
16774	28478	1
2179	28478	1
32241	14067	0
32525	25138	1
38692	10751	1
5092	12542	1
28494	53265	1
38126	50152	1
34023	14217	1
18049	42312	1
30717	50280	1
37863	29025	0
11547	33426	0
39043	49611	1
52777	10202	0
16844	46319	1
16169	40604	0
32216	13847	0
41993	41720	1
43517	32869	0
19034	29166	1
19139	46913	0
25752	38126	1
17639	17129	0
8957	19034	1
31208	40038	0
53953	16409	1
10370	53928	0
15204	47720	1
32876	16844	1
32739	39295	1
48273	23742	1
10723	19559	1
47874	50698	1
9535	6302	0
28478	15470	1
16844	22910	1
14866	30825	1
4390	45501	0
34023	28717	1
24568	41499	0
19786	41296	1
43577	43903	1
38956	39418	0
7452	458	0
26198	44601	1
30825	27620	1
30825	3133	1
25651	19998	0
7935	27289	0
7494	28478	1
35548	14900	0
27498	27278	1
38	5523	1
50218	34023	1
52398	47645	0
8646	10028	0
48303	27445	1
15623	20693	1
45629	47503	0
5079	42350	0
4482	39043	1
4113	31869	1
24434	27351	1
46008	45548	0
6804	4470	1
7823	18483	0
43903	13813	1
25884	23117	1
46955	46912	0
44984	39199	0
27548	35143	0
46256	23578	1
19797	6591	0
11131	53203	0
48307	11732	0
11786	44601	1
7297	29132	1
47356	4113	1
18041	13363	0
17741	28916	0
26503	35439	0
34023	46720	1
6914	39375	1
18161	39909	0
9089	35516	0
48921	5482	0
1113	2389	0
47124	26405	1
12961	12242	1
16844	14649	1
34023	41928	1
29550	10560	0
16098	1782	0
49934	38464	0
39830	10723	1
31075	27871	0
9755	25349	1
41535	1013	0
47514	5144	0
49067	18468	1
46154	33967	0
22497	44026	0
34023	50049	1
42085	36480	0
36408	25726	1
31869	18536	1
49106	18429	1
33477	47583	1
31990	15824	1
12575	20116	0
33048	15947	0
38126	2965	1
17294	16844	1
40258	2888	1
38941	15779	1
21349	42906	0
12000	50284	0
10034	19034	1
33409	20292	0
38	16654	1
18733	18483	0
33681	44758	0
37621	12354	0
19034	15001	1
34227	44546	0
36018	10027	0
36532	5047	0
4405	12716	0
41479	43898	0
43637	41566	0
29485	50820	1
4113	40690	1
37305	31546	1
12242	14317	1
22577	39392	1
848	35462	0
42161	40853	0
11336	11328	0
11917	45958	1
28478	42647	1
716	30333	1
44930	21935	1
38126	13449	1
29012	18835	1
51661	36735	0
33595	11101	1
1302	39810	0
17873	9077	1
21025	48312	1
35985	5662	1
26743	11328	1
27112	3634	0
41222	53953	1
6562	2055	0
18299	39431	0
30791	44930	1
41855	23742	1
16844	32879	1
10583	32933	1
40159	18376	0
42582	26434	0
52562	53510	0
38126	25867	1
45021	20621	0
16654	29618	1
22412	37104	0
51558	12267	0
11032	4038	1
51153	44332	0
4113	3577	1
33395	48403	0
18694	47309	0
48762	41521	0
28816	32296	0
12242	21935	1
48607	21073	1
49554	44520	0
33647	3355	1
42996	10841	0
3237	30538	0
13730	1663	0
44970	43914	1
46577	7610	0
40669	43903	1
174	52517	0
39043	53925	1
34527	48180	1
34023	15252	1
1029	7097	1
25878	34023	1
50643	53953	1
16056	5178	0
44975	16723	0
3722	52982	1
53870	9974	1
2452	16844	1
26515	38126	1
3878	47308	1
25114	39268	0
34023	26356	1
41820	7290	0
42114	22397	1
28102	16301	1
36617	34023	1
33647	50805	1
34023	40488	1
47716	22596	0
34102	38141	1
13475	53114	0
42741	36665	0
34023	36469	1
1481	7329	0
23982	45919	1
49451	18954	0
34023	5455	1
1394	30825	1
48859	21599	1
34023	13005	1
45812	6395	1
7394	27877	0
15192	2411	0
49469	34023	1
18978	11089	1
25292	265	0
19908	34023	1
1145	35717	0
20373	25814	0
28266	44824	1
33390	19838	0
6154	34023	1
32342	16844	1
35684	35428	0
31356	50394	1
37441	24931	0
17523	11755	1
20712	21368	0
8059	19331	0
37784	16838	0
868	5832	1
6577	41262	1
37427	8437	1
7610	46577	0
31356	38823	1
34023	6579	1
46717	46953	0
35067	39498	0
28513	7648	1
30047	35829	0
33401	45525	0
20027	4816	0
10751	11010	1
11332	3493	0
8375	34522	0
42265	45525	1
40645	36665	0
34527	22412	1
13737	28478	1
31356	45660	1
47916	51273	0
4095	45501	1
42366	18777	0
45958	15964	1
35708	34823	0
34486	45872	0
42345	4038	0
21044	38901	0
4095	35850	1
14363	11770	0
34023	22431	1
13515	13413	1
17633	17074	1
29420	53953	1
40942	28478	1
9612	34961	0
19118	28396	0
27277	46071	0
41753	36916	1
12970	47469	1
4473	38182	0
12597	51883	0
38231	34004	0
38126	35466	1
4165	20297	0
52511	50820	1
42475	50048	0
24279	31290	1
16208	6723	0
31094	50394	1
30825	39780	1
25257	31985	1
1084	17475	0
50417	43533	0
11917	18044	1
11328	3355	1
31594	27251	0
10801	16183	1
27277	34023	1
38126	16737	1
18978	9369	1
16908	29352	0
16844	12834	1
53120	2867	0
36707	7733	1
27632	20513	0
38985	46427	1
40364	36658	0
28235	34023	1
8061	45524	0
28308	11089	1
20335	25718	0
10473	6063	0
36541	22471	1
11709	16227	0
10583	4628	0
44135	25237	0
43759	7617	1
49128	3135	1
8108	39043	1
36707	42690	1
43136	32070	0
10131	6690	0
44847	38480	0
36916	23594	1
51458	15227	1
26080	5254	0
21077	1885	1
49281	51966	0
21503	15123	0
47911	39043	1
4761	5015	1
43598	43392	1
7733	48886	0
32557	2574	0
49892	4768	1
44282	7043	0
2023	43568	0
14838	19034	1
50559	38861	1
36707	31184	1
27350	19377	1
52584	8838	0
42191	33488	0
24678	11160	0
21025	25037	1
10147	42178	0
41109	47297	0
53729	45918	1
1153	4677	0
8453	13727	0
1118	28102	1
25994	46379	1
34516	16654	1
33084	2821	0
15170	52517	1
49386	42370	0
25981	47110	0
43483	16844	1
15500	43661	1
38003	47137	1
42985	39671	0
33071	35007	0
18466	18103	0
19786	14317	1
2860	38126	1
27166	35274	0
27351	42349	1
27020	28663	0
27463	14940	0
50181	42690	1
8198	32960	0
18966	44305	0
18016	49356	0
34526	39043	1
9485	2411	0
33228	44184	1
38423	53855	1
9007	25867	1
25228	13996	0
49554	702	1
12244	9324	0
18594	6091	0
47874	8243	1
49830	21935	1
14787	6812	0
29684	24777	0
4797	49830	1
1701	20377	0
34023	18783	1
47527	32317	1
8733	28183	0
40011	24493	0
47081	13382	1
7329	107	0
44669	51435	1
42130	44867	0
31166	52511	1
52444	33595	1
23674	33105	0
9529	11555	0
41521	35988	1
4507	2125	0
49498	20974	0
14181	11246	0
24529	466	0
28478	4874	1
27587	1560	0
27445	29076	0
4961	36443	1
9645	23742	1
49830	44984	1
26715	16919	0
28300	8164	0
41020	30661	0
24119	40977	1
7932	8645	0
5351	43137	0
13825	11886	0
1040	3315	1
49667	41566	1
31440	33460	0
4412	53953	1
31352	32270	1
24704	53347	0
48859	40569	0
21318	19054	0
32773	27577	1
39776	28176	0
7153	29077	0
53303	47622	0
17365	42349	1
750	48147	0
9758	48375	1
8351	43903	1
19849	34900	0
25161	28442	0
116	2831	1
35330	41819	0
3898	43138	1
28254	50719	1
52982	26799	1
13804	34023	1
8397	28102	1
10100	2290	1
41196	15430	1
42741	38126	1
7683	33908	0
5202	20482	0
4316	18065	0
29485	27278	1
24157	13557	0
18843	18835	1
17635	12163	0
5557	16844	1
39788	18835	1
26692	35995	0
16056	8239	1
53	16840	0
16844	53746	1
10125	18410	0
19085	15054	0
12242	47874	1
25867	29832	0
45284	42582	0
24938	18689	0
41103	24951	1
2385	17523	0
8805	35608	0
40012	34467	0
34965	45995	1
26193	33228	1
6227	50104	0
39043	15251	1
746	4351	1
18337	17598	1
16396	43070	0
25450	42349	1
39043	37822	1
29586	32945	0
18483	6085	1
44831	52552	0
47201	6095	0
39355	2858	0
46901	20736	1
8984	4454	1
10709	11770	1
41858	26831	1
37832	17748	1
26263	39043	1
31711	32400	1
4961	13950	1
2329	21410	0
35911	19463	0
22317	6297	0
30250	52205	0
50054	13834	0
18292	20509	0
46737	32294	0
48859	47527	0
43400	18410	0
28475	18933	0
18651	49801	1
44603	31755	0
38461	22214	1
22519	2697	1
7129	26692	1
28445	48442	0
38095	12215	0
27624	9414	0
43903	7800	1
31933	17043	1
24391	45619	0
23222	27019	1
28814	48980	0
34122	50536	0
12242	21247	1
41103	48312	1
46605	50154	1
9848	13705	1
1260	31861	0
44119	2931	0
7757	18178	0
29855	23742	1
32468	7131	1
41033	36480	0
20488	17811	0
107	7195	0
22397	45124	1
21048	3195	0
51288	45780	0
14107	29611	0
49164	16654	1
30796	5504	0
34425	20767	0
967	1351	0
30513	44004	0
13705	49633	1
22974	37397	0
2358	38126	1
48045	2338	0
20335	38102	0
26552	3622	0
18345	43591	1
3785	9535	1
34023	4380	1
51941	11259	0
10924	42140	0
28974	37246	0
41707	13250	0
1912	16654	1
33089	42776	0
40256	4384	1
34588	43546	0
34458	38126	1
4100	6751	0
7441	19196	0
43186	28478	1
4113	41924	1
30725	37330	0
4116	30825	1
10136	47188	0
43021	38430	0
16844	32134	1
21979	291	0
19463	35911	0
19669	44759	0
53953	52139	1
28447	27188	0
14965	50900	1
46813	43722	1
3785	52469	1
5185	34023	1
42407	13079	0
46637	5509	1
4113	5509	1
34102	32078	1
42908	27278	1
32986	37212	0
28478	833	1
46839	34023	1
17523	22479	1
27959	43034	0
53953	50760	1
25450	26405	1
24529	33377	0
33430	34295	1
50733	24171	0
11012	27344	1
15170	10723	1
51522	48875	0
33491	26080	0
7131	10645	0
3368	25420	1
22989	16844	1
26265	2260	0
45511	19185	0
15289	19177	1
5897	6225	0
7595	22540	0
19683	19301	1
42791	16444	0
5047	52311	0
1885	30825	1
16844	38847	1
13393	48339	0
38962	28053	1
25286	1291	0
11141	17599	0
10680	10748	1
21793	10491	0
30408	26093	1
35620	46803	0
22499	7339	0
45741	30825	1
44564	34526	0
16844	40516	1
44783	49686	0
34023	52801	1
44970	46070	1
33719	32644	0
34023	23093	1
30825	25867	1
34908	52039	0
20736	4587	0
17261	48009	0
11409	32040	0
38823	36443	1
24020	25125	0
10730	34023	1
38126	50284	1
27648	48789	0
43337	9220	0
30122	1201	0
5473	27343	1
10013	1694	0
21934	52425	0
32214	32423	0
53319	36762	0
32281	10220	1
5309	91	0
17633	35608	1
6266	45660	0
49526	11958	0
13091	38919	1
33781	41922	0
15572	38692	1
16844	16409	1
43190	10038	0
19031	18864	0
1421	28478	1
15894	13287	0
18345	14974	1
5509	7561	1
51724	45494	1
50047	37129	0
35693	4463	0
5046	30825	1
48566	50394	1
18835	51805	1
4805	16844	1
21233	30745	0
33719	19405	0
42380	2998	1
53918	31715	0
986	238	0
1933	18278	0
17459	7327	1
45899	24824	1
17523	13090	1
10723	49551	1
23293	21227	0
21276	29205	0
25037	9681	1
5279	30407	0
25450	53152	1
41620	11328	0
36916	19464	1
10565	15548	1
43723	144	0
33969	14024	0
21247	29132	1
33704	34315	1
15221	19192	0
45377	1444	1
29813	52381	0
53953	27665	1
32574	23742	1
31290	32499	1
52511	22410	1
19960	53497	0
16844	45211	1
9655	17468	1
12242	19464	1
47261	17484	0
13264	23274	1
33258	22822	0
27525	34023	1
34023	42129	1
16596	43222	0
39736	38126	1
30931	625	1
17680	28720	0
41789	18295	0
43903	43577	1
50885	49911	1
25037	28243	1
43358	50482	0
28478	7515	1
36960	38423	0
41602	29333	0
15260	53028	0
52919	52049	1
50482	5317	1
50760	51531	1
33361	40569	0
38919	50366	1
32719	40006	0
27144	22748	1
13256	29523	1
29314	50394	1
31384	38126	1
4354	53451	0
3974	30310	1
13712	26800	0
49201	25726	1
27251	7862	1
37042	25604	0
29550	32328	1
14717	21073	1
31146	42758	1
40773	26951	0
31612	10908	0
21222	28429	0
15123	42875	1
53131	44195	0
34023	44546	1
14032	28316	0
23674	11089	0
33430	15204	1
36720	1291	0
13954	3451	1
33517	38984	0
47980	30365	0
33752	32973	0
16517	34023	1
9785	35701	1
16041	44847	1
30745	25959	0
26460	22	0
7476	18161	0
28478	13201	1
46884	51344	0
25995	35943	0
21364	47496	1
1366	22536	1
44930	20307	1
19328	20407	0
20454	51724	1
22860	33430	1
17473	14084	0
9480	20725	0
33477	50482	1
40074	3434	0
26551	7930	0
52516	7329	0
3360	2925	0
10761	16844	1
46318	41521	0
38022	45114	0
45192	27021	0
716	36443	1
20252	10680	1
3368	29352	1
29555	30561	0
28478	48353	1
28478	14711	1
20688	50394	0
35470	6722	1
37201	39043	1
990	23043	0
40619	17182	0
32524	187	0
13507	37190	1
32400	18436	1
38266	28756	1
19317	18376	0
29949	13654	1
34595	8005	0
32946	14449	0
46185	12514	0
12330	6239	0
5202	51651	0
6937	50280	1
5672	9292	0
30981	46349	0
36644	50868	0
15440	47874	0
16041	33647	1
23802	17850	0
43029	33952	0
16369	18777	0
44962	49507	1
14449	16844	1
13479	6622	0
20587	44202	0
716	47720	1
35308	20410	0
34306	37802	0
25867	2123	1
22974	24529	1
12996	11002	0
15728	12656	0
19171	25978	1
2828	26198	1
17365	18337	1
36509	5086	0
8209	16688	0
49201	16613	1
8248	51050	1
18810	21124	1
28677	19179	0
8181	19687	1
18341	39149	0
21187	35163	0
26802	19034	1
25728	22860	1
31433	30825	1
25652	51839	1
4061	3744	0
28478	43514	1
38126	44427	1
34101	50280	1
5804	43610	0
46987	36013	0
16993	43358	0
46319	16844	1
16060	1517	0
37191	4184	0
3037	39003	0
27304	41640	1
45958	44601	1
45492	25436	0
2418	49200	0
38692	5509	1
39104	34601	0
24480	27315	1
7151	17695	1
43903	18470	1
53017	1177	1
34023	52869	1
33254	38126	1
36402	22963	0
50444	13113	0
16499	39043	1
19786	51839	1
31038	2002	0
18835	3575	1
16726	14599	0
53729	21782	0
42709	30825	1
